1,麻省理工学院,美国
2,剑桥大学,英国
3,牛津大学,英国
4,哈佛大学,美国
5,斯坦福大学,美国
6,帝国理工学院,英国
7,苏黎世联邦理工学院,瑞士
8,新加坡国立大学,新加坡
9,伦敦大学学院,英国
10,加州大学伯克利分校,美国
11,芝加哥大学,美国
12,宾夕法尼亚大学,美国
13,康奈尔大学,美国
14,墨尔本大学,澳大利亚
15,加州理工学院,美国
16,耶鲁大学,美国
17,北京大学,中国
17,普林斯顿大学,美国
19,新南威尔士大学,澳大利亚
19,悉尼大学,澳大利亚
21,多伦多大学,加拿大
22,爱丁堡大学,英国
23,哥伦比亚大学,美国
24,巴黎文理研究大学,法国
25,清华大学,中国
26,南洋理工大学,新加坡
26,香港大学,中国
28,约翰霍普金斯大学,美国
29,东京大学,日本
30,加州大学洛杉矶分校,美国
31,麦吉尔大学,加拿大
32,曼彻斯特大学,英国
33,密歇根大学,美国
34,澳大利亚国立大学,澳大利亚
34,不列颠哥伦比亚大学,加拿大
36,洛桑联邦理工学院,瑞士
37,慕尼黑工业大学,德国
38,巴黎理工学院,法国
38,纽约大学,美国
40,伦敦国王学院,英国
41,首尔国立大学,韩国
42,蒙纳士大学,澳大利亚
43,昆士兰大学,澳大利亚
44,浙江大学,中国
45,伦敦政治经济学院,英国
46,京都大学,日本
47,代尔夫特理工大学,荷兰
47,西北大学,美国
47,香港中文大学,中国
50,复旦大学,中国
51,上海交通大学,中国
52,卡内基梅隆大学,美国
53,阿姆斯特丹大学,荷兰
54,慕尼黑大学,德国
55,布里斯托大学,英国
56,韩国科学技术研究院,韩国
57,杜克大学,美国
58,德克萨斯大学奥斯汀分校,美国
59,索邦大学,法国
60,香港科技大学,中国
61,鲁汶大学,比利时
62,加州大学圣地亚哥分校,美国
63,华盛顿大学,美国
64,伊利诺伊大学香槟分校,美国
65,香港理工大学,中国
65,马来亚大学,马来西亚
67,华威大学,英国
68,奥克兰大学,澳大利亚
69,台湾大学,中国
70,香港城市大学,中国
71,巴黎萨克雷大学,法国
72,西澳大学,澳大利亚
73,布朗大学,美国
73,瑞典皇家理工学院,瑞典
75,利兹大学,英国
76,格拉斯哥大学,英国
76,延世大学,韩国
78,杜伦大学,英国
79,高丽大学,韩国
80,大阪大学,日本
81,都柏林三一学院,爱尔兰
81,南安普顿大学,英国
83,宾夕法尼亚州立大学,美国
84,伯明翰大学,英国
85,隆德大学,瑞典
85,圣保罗大学,巴西
87,莫斯科国立大学,俄罗斯
88,海德堡大学,德国
89,阿德莱德大学,澳大利亚
90,悉尼科技大学,澳大利亚
91,东京工业大学,日本
91,苏黎世大学,瑞士
93,波士顿大学,美国
93,墨西哥国立自治大学,墨西哥
95,布宜诺斯艾利斯大学,阿根廷
95,圣安德鲁斯大学,英国
97,佐治亚理工学院,美国
98,柏林自由大学,德国
99,普渡大学,美国
100,浦项科技大学,韩国
100,诺丁汉大学,英国
